col_id,col_name,col_group,col_group_id,group_col_id,col_area,project_id,refs,max_thick,max_min_thick,min_min_thick,b_age,t_age,b_int_name,t_int_name,pbdb_collections,lith,environ,econ,t_units,t_sections
1668,Redstone River,"Sheet 1: Northwest, Yukon Territories",44,23,19170.5,1,12,2220,2220,2220,420.15,374.825,Pridoli,Frasnian,2,shale siliciclastic sedimentary  ~ 0.2407|limestone carbonate sedimentary  ~ 0.537|dolomite carbonate sedimentary  ~ 0.2222,inferred marine  marine  ~ 1,,9,2
811,Southeastern Kentucky: South of Pine Mtn,SAP,17,19.01,1315.4,1,1,430,230,190,370.4,353.35,Cassadagan,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.7083|siltstone siliciclastic sedimentary  ~ 0.0417|sandstone siliciclastic sedimentary  ~ 0.25,inferred marine  marine  ~ 1,oil reservoir hydrocarbon energy  ~ 0.25|gas reservoir hydrocarbon energy  ~ 0.5|oil shale hydrocarbon energy  ~ 0.25,4,1
614,Belle Bay,II,22,51,8331,1,2,1524,1524,0,383.95,358.9,Givetian,Conewangan,0,sandstone siliciclastic sedimentary  ~ 0.1333|arkose siliciclastic sedimentary  ~ 0.1333|conglomerate siliciclastic sedimentary  ~ 0.1333|granite plutonic igneous  ~ 0.6,non-marine  non-marine  ~ 1,,5,5
27,"Washington & Smyth Counties, Virginia: West of Pulaski Fault",SAP,17,23,2774.7,1,1,587,587,0,417.1,349.5,Gedinnian,Osagean,5,shale siliciclastic sedimentary  ~ 0.3889|siltstone siliciclastic sedimentary  ~ 0.3016|sandstone siliciclastic sedimentary  ~ 0.1667|chert chemical sedimentary  ~ 0.1429,inferred marine  marine  ~ 1,,7,2
68,Midland Basin,SSMC,19,21,20933.9,1,1,152,152,0,419.2,357.05,Gedinnian,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.5|limestone carbonate sedimentary  ~ 0.4167|chert chemical sedimentary  ~ 0.0833,inferred marine  marine  ~ 1,,2,2
784,Kapuskasing,I,21,37,72589.5,1,2,0,0,0,393.3,365,Eifelian,Cassadagan,0,shale siliciclastic sedimentary  ~ 0.0833|carbonate carbonate sedimentary  ~ 0.5|limestone carbonate sedimentary  ~ 0.4167,inferred marine  marine  ~ 1,,2,1
613,Northeastern Fortune Bay,II,22,52,10692,1,2,305,305,0,383.95,372.2,Givetian,Chemungian,0,shale siliciclastic sedimentary  ~ 0.1666|sandstone siliciclastic sedimentary  ~ 0.1666|conglomerate siliciclastic sedimentary  ~ 0.1666|granite plutonic igneous  ~ 0.5,non-marine  non-marine  ~ 1,,2,2
424,"Kuiu - Kupreanof Island, Southeast Alaska",SAL,16,32,28005.9,1,1,2350,2350,0,424.1,322.15,Ludlow,Morrowan,0,sandstone siliciclastic sedimentary  ~ 0.0833|greywacke siliciclastic sedimentary  ~ 0.0833|conglomerate siliciclastic sedimentary  ~ 0.0417|breccia siliciclastic sedimentary  ~ 0.0833|limestone carbonate sedimentary  ~ 0.2083|tuff volcanic igneous  ~ 0.1666|schist metamorphic metamorphic  ~ 0.1136|greenstone metamorphic metamorphic  ~ 0.1136|marble metasedimentary metamorphic  ~ 0.0227|argillite siliciclastic sedimentary  ~ 0.0833,open shallow subtidal carbonate marine  ~ 0.25|marine  marine  ~ 0.5|inferred marine  marine  ~ 0.25,,4,1
1521,"Melville Island, northeast",Sheet 1: Canadian Arctic,41,21,57219.6,1,11,3080,3080,3080,417.1,361.1167,Gedinnian,Famennian,0,shale siliciclastic sedimentary  ~ 0.2002|siltstone siliciclastic sedimentary  ~ 0.0944|sandstone siliciclastic sedimentary  ~ 0.4083|conglomerate siliciclastic sedimentary  ~ 0.0467|limestone carbonate sedimentary  ~ 0.1111|dolomite carbonate sedimentary  ~ 0.1111|coal organic sedimentary  ~ 0.0282,non-marine  non-marine  ~ 0.5556|inferred marine  marine  ~ 0.4444,,9,4
1482,Redstone River,Sheet 3: Canadian Cordillera,40,62,12809.7,1,10,5710,5710,5710,420.15,374.825,Pridoli,Frasnian,1,shale siliciclastic sedimentary  ~ 0.3333|siltstone siliciclastic sedimentary  ~ 0.0625|limestone carbonate sedimentary  ~ 0.25|dolomite carbonate sedimentary  ~ 0.3125|anhydrite evaporite sedimentary  ~ 0.0208|chert chemical sedimentary  ~ 0.0208,inferred marine  marine  ~ 1,,8,2
1459,"Coast Mountains, 54-55 degrees N East of Work Channel",Sheet 1: Canadian Cordillera,36,26,24984.7,1,10,0,0,0,368.875,304.275,Famennian,Missourian,0,granodiorite plutonic igneous  ~ 1,,,1,1
297,"Washington County, Maryland",NAP,9,14,4416.8,1,1,3130,2792,1218,420.15,358.9,Pridoli,Famennian,70,mudstone siliciclastic sedimentary  ~ 0.0045|shale siliciclastic sedimentary  ~ 0.361|siltstone siliciclastic sedimentary  ~ 0.0666|sandstone siliciclastic sedimentary  ~ 0.1704|conglomerate siliciclastic sedimentary  ~ 0.011|limestone carbonate sedimentary  ~ 0.3691|chert chemical sedimentary  ~ 0.0128|volcaniclastic siliciclastic sedimentary  ~ 0.0045,inferred marine  marine  ~ 1,,13,1
1648,White Mountains,"Sheet 1: Northwest, Yukon Territories",44,3,3306.8,1,12,1210,800,800,419.2,389.1,Gedinnian,Eifelian,0,limestone carbonate sedimentary  ~ 0.4167|dolomite carbonate sedimentary  ~ 0.5834,inferred marine  marine  ~ 1,,2,1
1524,"Bathurst Island, east",Sheet 1: Canadian Arctic,41,24,29131.6,1,11,4130,4040,4040,449.25,362.225,Maysvillian,Famennian,91,shale siliciclastic sedimentary  ~ 0.0513|siltstone siliciclastic sedimentary  ~ 0.1838|sandstone siliciclastic sedimentary  ~ 0.5752|conglomerate siliciclastic sedimentary  ~ 0.0156|limestone carbonate sedimentary  ~ 0.1585|dolomite carbonate sedimentary  ~ 0.0156,marine  marine  ~ 0.125|non-marine  non-marine  ~ 0.25|inferred marine  marine  ~ 0.625,,8,2
430,Southern Peninsula - Sw Michigan,MBA,6,5,26097.2,1,1,800,212,142,408.6667,353.35,Siegenian,Kinderhookian,4,shale siliciclastic sedimentary  ~ 0.4251|sandstone siliciclastic sedimentary  ~ 0.0595|mixed carbonate-siliciclastic carbonate sedimentary  ~ 0.1013|carbonate carbonate sedimentary  ~ 0.2044|limestone carbonate sedimentary  ~ 0.0759|dolomite carbonate sedimentary  ~ 0.0498|anhydrite evaporite sedimentary  ~ 0.0498|chert chemical sedimentary  ~ 0.0342,inferred marine  marine  ~ 1,oil/gas indet. hydrocarbon energy  ~ 1,12,2
395,West Charley River,NAL,8,25,21482.9,1,1,4000,3000,2000,564.5,370.4,Ediacaran,Cassadagan,0,shale siliciclastic sedimentary  ~ 0.0154|sandstone siliciclastic sedimentary  ~ 0.0556|conglomerate siliciclastic sedimentary  ~ 0.0111|carbonate carbonate sedimentary  ~ 0.0556|grainstone carbonate sedimentary  ~ 0.1|limestone carbonate sedimentary  ~ 0.1487|dolomite carbonate sedimentary  ~ 0.182|chert chemical sedimentary  ~ 0.0333|basalt volcanic igneous  ~ 0.088|tuff volcanic igneous  ~ 0.088|slate metasedimentary metamorphic  ~ 0.1667|argillite siliciclastic sedimentary  ~ 0.0556,marine  marine  ~ 0.2|inferred marine  marine  ~ 0.8,,5,1
466,"Pioche Area, Nevada",GB,4,12,18636.1,1,1,1960,1410,410,423,357.05,Pridoli,Kinderhookian,4,shale siliciclastic sedimentary  ~ 0.1667|siltstone siliciclastic sedimentary  ~ 0.0909|carbonate carbonate sedimentary  ~ 0.2|limestone carbonate sedimentary  ~ 0.2333|dolomite carbonate sedimentary  ~ 0.2909|chert chemical sedimentary  ~ 0.0182,marine  marine  ~ 0.6|inferred marine  marine  ~ 0.4,,5,2
330,"Southern Disturbed Belt, Northwestern Montana",NRW,13,7,18357.6,1,1,470,240,240,382.7,358.9,Fingerlakesian,Conewangan,0,mudstone siliciclastic sedimentary  ~ 0.2667|siltstone siliciclastic sedimentary  ~ 0.1|breccia siliciclastic sedimentary  ~ 0.0909|carbonate carbonate sedimentary  ~ 0.2|limestone carbonate sedimentary  ~ 0.0849|dolomite carbonate sedimentary  ~ 0.2576,marine  marine  ~ 0.6|inferred marine  marine  ~ 0.4,,5,2
757,"Thelon River, Baker Lake",I,21,10,151525.3,1,2,0,0,0,433.4,382.7,Wenlock,Givetian,0,limestone carbonate sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
1588,northern Hudson Bay Lowland,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,70,187058.1,1,12,428,428,428,428.9,380.075,Wenlock,Frasnian,0,shale siliciclastic sedimentary  ~ 0.1502|siltstone siliciclastic sedimentary  ~ 0.0208|sandstone siliciclastic sedimentary  ~ 0.0156|grainstone carbonate sedimentary  ~ 0.0481|limestone carbonate sedimentary  ~ 0.4739|dolomite carbonate sedimentary  ~ 0.1627|halite evaporite sedimentary  ~ 0.0877|anhydrite evaporite sedimentary  ~ 0.0409,inferred marine  marine  ~ 1,,8,5
474,"Confusion and House Ranges, Utah",GB,4,20,8202.6,1,1,1860,1860,0,424.1,353.35,Ludlow,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.2083|siltstone siliciclastic sedimentary  ~ 0.0417|limestone carbonate sedimentary  ~ 0.2917|dolomite carbonate sedimentary  ~ 0.4583,inferred marine  marine  ~ 1,,4,2
3,"Jackson County, Alabama",SAP,17,2,4134.1,1,1,10,5,5,365,360.425,Conewangan,Conewangan,0,shale siliciclastic sedimentary  ~ 1,inferred marine  marine  ~ 1,,1,1
1666,Sekwi Mountain,"Sheet 1: Northwest, Yukon Territories",44,21,6698.4,1,12,1940,1940,1940,424.4667,386.45,Ludlow,Givetian,10,shale siliciclastic sedimentary  ~ 0.1458|breccia siliciclastic sedimentary  ~ 0.125|limestone carbonate sedimentary  ~ 0.5|dolomite carbonate sedimentary  ~ 0.2292,inferred marine  marine  ~ 1,,8,2
311,West-central New York,NAP,9,28,26815.3,1,1,3421,1993,1438,419.2,358.9,Gedinnian,Conewangan,673,mudstone siliciclastic sedimentary  ~ 0.0196|shale siliciclastic sedimentary  ~ 0.4471|siltstone siliciclastic sedimentary  ~ 0.1067|sandstone siliciclastic sedimentary  ~ 0.1734|conglomerate siliciclastic sedimentary  ~ 0.0025|limestone carbonate sedimentary  ~ 0.2506,marine  marine  ~ 0.28|inferred marine  marine  ~ 0.72,,25,6
168,Devils River Uplift Portion of Ouachita Tectonic Belt,TOT,20,16,28585.7,1,1,6000,6000,0,471.925,312,Arenigian,Atokan,0,shale siliciclastic sedimentary  ~ 0.3939|sandstone siliciclastic sedimentary  ~ 0.1666|limestone carbonate sedimentary  ~ 0.0454|chert chemical sedimentary  ~ 0.1666|phyllite metasedimentary metamorphic  ~ 0.2273,inferred marine  marine  ~ 1,,2,1
41,"Highland to Craig County, Virginia",NAP,9,4,5739.5,1,1,2870,2178,1103,420.4667,358.9,Pridoli,Famennian,13,mudstone siliciclastic sedimentary  ~ 0.0088|shale siliciclastic sedimentary  ~ 0.1827|siltstone siliciclastic sedimentary  ~ 0.1199|sandstone siliciclastic sedimentary  ~ 0.3772|limestone carbonate sedimentary  ~ 0.2018|chert chemical sedimentary  ~ 0.0526|volcaniclastic siliciclastic sedimentary  ~ 0.0044|ash volcanic igneous  ~ 0.0526,marine  marine  ~ 0.0556|inferred marine  marine  ~ 0.9444,,19,2
1437,"St. Elias Mountains, Kluane Ranges",Sheet 1: Canadian Cordillera,36,3,22108.4,1,10,0,0,0,372.2,362.225,Famennian,Famennian,0,gabbro plutonic igneous  ~ 1,,,1,1
388,Merrimack Synclinorium - Milford Anticline East Central Massachusetts,NE,11,21,5124,1,1,5070,3850,3050,431.4,343.5,Wenlock,Osagean,0,siltstone siliciclastic sedimentary  ~ 0.1994|granite plutonic igneous  ~ 0.1786|diorite plutonic igneous  ~ 0.0357|tonalite plutonic igneous  ~ 0.0357|gneiss metamorphic metamorphic  ~ 0.025|slate metasedimentary metamorphic  ~ 0.125|phyllite metasedimentary metamorphic  ~ 0.1042|schist metamorphic metamorphic  ~ 0.1857|quartzite metasedimentary metamorphic  ~ 0.0857|granulite metamorphic metamorphic  ~ 0.025,inferred marine  marine  ~ 1,,4,2
1628,Cold Lake,Sheet 2: Prairie Provinces and British Columbia,45,43,89708.5,1,12,670,670,670,410,379.2,Siegenian,Frasnian,0,shale siliciclastic sedimentary  ~ 0.3018|sandstone siliciclastic sedimentary  ~ 0.0833|limestone carbonate sedimentary  ~ 0.1806|dolomite carbonate sedimentary  ~ 0.1212|halite evaporite sedimentary  ~ 0.1528|anhydrite evaporite sedimentary  ~ 0.1603,inferred marine  marine  ~ 1,,12,3
1522,Cameron Island,Sheet 1: Canadian Arctic,41,22,45513.8,1,11,4340,4340,4340,417.1,362.225,Gedinnian,Famennian,2,shale siliciclastic sedimentary  ~ 0.213|siltstone siliciclastic sedimentary  ~ 0.0966|sandstone siliciclastic sedimentary  ~ 0.2976|limestone carbonate sedimentary  ~ 0.125|dolomite carbonate sedimentary  ~ 0.2222|coal organic sedimentary  ~ 0.0456,non-marine  non-marine  ~ 0.3333|inferred marine  marine  ~ 0.6667,,9,4
1686,Column D,Parana Basin,48,4,169978.2,8,29,810,800,800,419.2,382.7,Lochkovian,Givetian,0,mudstone siliciclastic sedimentary  ~ 0.0313|shale siliciclastic sedimentary  ~ 0.4956|siltstone siliciclastic sedimentary  ~ 0.0357|sandstone siliciclastic sedimentary  ~ 0.25|conglomerate siliciclastic sedimentary  ~ 0.0313|quartz arenite siliciclastic sedimentary  ~ 0.1563,coastal indet. siliciclastic marine  ~ 0.125|offshore siliciclastic marine  ~ 0.125|deltaic indet. siliciclastic marine  ~ 0.25|prodelta siliciclastic marine  ~ 0.25|fluvial indet. fluvial non-marine  ~ 0.125|fluvial-deltaic indet. fluvial non-marine  ~ 0.125,,4,2
1675,Hay River - Pine Point,"Sheet 1: Northwest, Yukon Territories",44,30,83658.2,1,12,1350,1350,880,405.2166,374.5625,Emsian,Frasnian,18,shale siliciclastic sedimentary  ~ 0.3078|sandstone siliciclastic sedimentary  ~ 0.0065|limestone carbonate sedimentary  ~ 0.4048|dolomite carbonate sedimentary  ~ 0.0801|evaporite evaporite sedimentary  ~ 0.0714|halite evaporite sedimentary  ~ 0.051|anhydrite evaporite sedimentary  ~ 0.0784,inferred marine  marine  ~ 1,,14,3
1656,Eagle Plain,"Sheet 1: Northwest, Yukon Territories",44,11,11581.2,1,12,3760,3760,3760,444.15,333.5334,Hirnantian,Visean,1,shale siliciclastic sedimentary  ~ 0.5397|sandstone siliciclastic sedimentary  ~ 0.0952|conglomerate siliciclastic sedimentary  ~ 0.0159|limestone carbonate sedimentary  ~ 0.2196|dolomite carbonate sedimentary  ~ 0.1296,inferred marine  marine  ~ 1,,9,3
1591,north James Bay lowland,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,72,70950.9,1,12,110,110,110,428.9,374.825,Wenlock,Frasnian,3,shale siliciclastic sedimentary  ~ 0.1751|siltstone siliciclastic sedimentary  ~ 0.0363|limestone carbonate sedimentary  ~ 0.5683|dolomite carbonate sedimentary  ~ 0.1885|halite evaporite sedimentary  ~ 0.0159|anhydrite evaporite sedimentary  ~ 0.0159,inferred marine  marine  ~ 1,,7,5
1277,Southern Venezuelan Andes,Caribbean Mainland,29,65,71228.5,7,7,0,0,0,408.4,391.9,Siegenian,Eifelian,0,granite plutonic igneous  ~ 1,,,1,1
339,Cedar Creek Anticline Southwest Basin,NRW,13,16,40684.6,1,1,165,165,0,383.95,357.05,Givetian,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.1864|siltstone siliciclastic sedimentary  ~ 0.0892|sandstone siliciclastic sedimentary  ~ 0.0555|limestone carbonate sedimentary  ~ 0.1574|dolomite carbonate sedimentary  ~ 0.4401|anhydrite evaporite sedimentary  ~ 0.0714,marine  marine  ~ 0.1667|inferred marine  marine  ~ 0.8333,oil indet. hydrocarbon energy  ~ 1,6,2
1645,Lake Manitoba,Sheet 2: Prairie Provinces and British Columbia,45,60,51042.5,1,12,145,145,145,389.5666,383.5334,Eifelian,Givetian,12,shale siliciclastic sedimentary  ~ 0.2286|limestone carbonate sedimentary  ~ 0.0667|dolomite carbonate sedimentary  ~ 0.4762|anhydrite evaporite sedimentary  ~ 0.2286,inferred marine  marine  ~ 1,,5,2
631,Western Novia Scotia,II,22,28,31447.7,1,2,1463,1463,0,419.2,382.7,Gedinnian,Givetian,0,siltstone siliciclastic sedimentary  ~ 0.1563|limestone carbonate sedimentary  ~ 0.0313|granite plutonic igneous  ~ 0.5|slate metasedimentary metamorphic  ~ 0.1563|quartzite metasedimentary metamorphic  ~ 0.1563,inferred marine  marine  ~ 1,,2,2
382,North - Central Maine,NE,11,15,15247,1,1,15920,15920,0,426.85,343.5,Ludlow,Osagean,7,shale siliciclastic sedimentary  ~ 0.0938|siltstone siliciclastic sedimentary  ~ 0.1376|sandstone siliciclastic sedimentary  ~ 0.1853|conglomerate siliciclastic sedimentary  ~ 0.0938|breccia siliciclastic sedimentary  ~ 0.0322|limestone carbonate sedimentary  ~ 0.0365|granite plutonic igneous  ~ 0.125|volcanic volcanic igneous  ~ 0.0781|andesite volcanic igneous  ~ 0.1042|tuff volcanic igneous  ~ 0.0568|welded tuff volcanic igneous  ~ 0.0568,marine  marine  ~ 0.5714|inferred marine  marine  ~ 0.4286,,8,3
594,Sherbrooke,II,22,15,5412.9,1,2,0,1141,1141,427.4,377.3,Ludlow,Chemungian,0,sandstone siliciclastic sedimentary  ~ 0.0357|conglomerate siliciclastic sedimentary  ~ 0.0357|limestone carbonate sedimentary  ~ 0.1786|diorite plutonic igneous  ~ 0.25|volcanic volcanic igneous  ~ 0.25|slate metasedimentary metamorphic  ~ 0.125|quartzite metasedimentary metamorphic  ~ 0.125,inferred marine  marine  ~ 1,,4,3
392,East - Central Maine,NE,11,25,13161.5,1,1,2050,2050,0,440.8,360.425,Aeronian,Conewangan,0,shale siliciclastic sedimentary  ~ 0.0227|granite plutonic igneous  ~ 0.25|rhyolite volcanic igneous  ~ 0.2083|andesite volcanic igneous  ~ 0.25|basalt volcanic igneous  ~ 0.1136|felsite volcanic igneous  ~ 0.1136|tuff volcanic igneous  ~ 0.0417,inferred marine  marine  ~ 1,,4,3
389,Eastern Maine,NE,11,22,15706.2,1,1,2800,2010,710,434.25,377.3,Telychian,Chemungian,0,mudstone siliciclastic sedimentary  ~ 0.0694|shale siliciclastic sedimentary  ~ 0.0486|siltstone siliciclastic sedimentary  ~ 0.1521|sandstone siliciclastic sedimentary  ~ 0.188|conglomerate siliciclastic sedimentary  ~ 0.0336|limestone carbonate sedimentary  ~ 0.0208|granite plutonic igneous  ~ 0.3333|volcanic volcanic igneous  ~ 0.1042|basalt volcanic igneous  ~ 0.0128|slate metasedimentary metamorphic  ~ 0.037,shoreface siliciclastic marine  ~ 0.2|marine  marine  ~ 0.2|inferred marine  marine  ~ 0.6,,6,4
621,Central and Northeastern Cape Breton Island,II,22,44,14831.9,1,2,340,340,0,407.6,383.95,Emsian,Givetian,0,shale siliciclastic sedimentary  ~ 0.2|arkose siliciclastic sedimentary  ~ 0.2|conglomerate siliciclastic sedimentary  ~ 0.2|tuff volcanic igneous  ~ 0.4,non-marine  non-marine  ~ 1,,1,1
1490,"Tuchodi Lakes, Trutch Ware",Sheet 3: Canadian Cordillera,40,72,9949.8,1,10,1050,480,480,424.1,336.1666,Ludlow,Visean,0,shale siliciclastic sedimentary  ~ 0.2041|siltstone siliciclastic sedimentary  ~ 0.0204|sandstone siliciclastic sedimentary  ~ 0.1429|breccia siliciclastic sedimentary  ~ 0.0204|limestone carbonate sedimentary  ~ 0.1361|dolomite carbonate sedimentary  ~ 0.3333|quartzite metasedimentary metamorphic  ~ 0.1429,marine  marine  ~ 0.1429|inferred marine  marine  ~ 0.8571,,7,1
47,"Northeast Valley & Ridge, West Virginia",NAP,9,10,4248,1,1,4251,1794,1677,419.2,357.05,Gedinnian,Kinderhookian,4,mudstone siliciclastic sedimentary  ~ 0.0294|shale siliciclastic sedimentary  ~ 0.4532|siltstone siliciclastic sedimentary  ~ 0.0808|sandstone siliciclastic sedimentary  ~ 0.099|limestone carbonate sedimentary  ~ 0.2869|volcaniclastic siliciclastic sedimentary  ~ 0.003|ash volcanic igneous  ~ 0.0476,fluvial-deltaic indet. fluvial non-marine  ~ 0.05|inferred marine  marine  ~ 0.95,gas indet. hydrocarbon energy  ~ 1,21,2
1682,Neuquén Basin: Aguada Pichana region,Nequen Basin,47,1,197247.7,8,26,0,0,0,419.2,252.17,Devonian,Permian,0,granite plutonic igneous  ~ 1,,,1,1
1685,Column C,Parana Basin,48,3,124000.6,8,29,885,830,830,419.2,380.075,Lochkovian,Frasnian,0,mudstone siliciclastic sedimentary  ~ 0.0313|shale siliciclastic sedimentary  ~ 0.4956|siltstone siliciclastic sedimentary  ~ 0.0357|sandstone siliciclastic sedimentary  ~ 0.25|conglomerate siliciclastic sedimentary  ~ 0.0313|quartz arenite siliciclastic sedimentary  ~ 0.1563,coastal indet. siliciclastic marine  ~ 0.1667|offshore siliciclastic marine  ~ 0.1667|delta front siliciclastic marine  ~ 0.1667|prodelta siliciclastic marine  ~ 0.3333|fluvial indet. fluvial non-marine  ~ 0.1667,,4,2
433,Illinois Basin - Southwestern Illinois,MBA,6,8,27449.9,1,1,374,374,0,424.4667,358.9,Ludlow,Famennian,5,shale siliciclastic sedimentary  ~ 0.267|siltstone siliciclastic sedimentary  ~ 0.0249|sandstone siliciclastic sedimentary  ~ 0.0857|carbonate carbonate sedimentary  ~ 0.0667|limestone carbonate sedimentary  ~ 0.3196|dolomite carbonate sedimentary  ~ 0.1434|chert chemical sedimentary  ~ 0.0926,marine  marine  ~ 0.6|inferred marine  marine  ~ 0.4,oil/gas indet. hydrocarbon energy  ~ 1,15,2
176,"Union County, South Dakota",NMC,12,5,11721.1,1,1,84,84,0,393.3,382.7,Eifelian,Givetian,0,limestone carbonate sedimentary  ~ 0.8333|dolomite carbonate sedimentary  ~ 0.1667,inferred marine  marine  ~ 1,,1,1
1567,Wootton Peninsula to SE of Milne Inlet,Sheet 3: Canadian Arctic,43,67,6065.1,1,11,0,0,0,396.875,391.9,Emsian,Eifelian,0,monzonite plutonic igneous  ~ 0.5|granodiorite plutonic igneous  ~ 0.5,,,1,1
230,Old Dad Mountains,SCA,18,29,8304.3,1,1,360,300,300,396.875,359.0525,Emsian,Conewangan,0,limestone carbonate sedimentary  ~ 0.8333|dolomite carbonate sedimentary  ~ 0.1667,marine  marine  ~ 1,,1,1
104,"Boone County, Missouri",MC,7,22,42831.5,1,1,35.5,20.5,15,383.95,363.475,Givetian,Conewangan,12,shale siliciclastic sedimentary  ~ 0.3333|sandstone siliciclastic sedimentary  ~ 0.2778|limestone carbonate sedimentary  ~ 0.3333|dolomite carbonate sedimentary  ~ 0.0556,marine  marine  ~ 1,,3,2
481,"Central Wasatch Autochthon, Utah",GB,4,27,7024.4,1,1,50,50,0,372.2,358.9,Cassadagan,Famennian,0,mudstone siliciclastic sedimentary  ~ 0.1429|limestone carbonate sedimentary  ~ 0.7143|clay siliciclastic sedimentary  ~ 0.1429,inferred marine  marine  ~ 1,,1,1
1614,Waterton Pincher Creek,"Sheet 3: so. Prairie Prov., Hudson/St.Lawrence Platform",46,62,13000.8,1,12,620,620,620,382.7,355.85,Frasnian,Tournaisian,0,shale siliciclastic sedimentary  ~ 0.0238|siltstone siliciclastic sedimentary  ~ 0.1627|limestone carbonate sedimentary  ~ 0.1667|dolomite carbonate sedimentary  ~ 0.6468,marine  marine  ~ 0.1667|inferred marine  marine  ~ 0.8333,,6,3
1542,"Central Ellesmere Island, Svendsen Pen.",Sheet 2: Canadian Arctic,42,42,10821,1,11,5790,5790,5790,424.1,379.2,Ludlow,Frasnian,2,shale siliciclastic sedimentary  ~ 0.2976|siltstone siliciclastic sedimentary  ~ 0.254|sandstone siliciclastic sedimentary  ~ 0.2818|limestone carbonate sedimentary  ~ 0.1667,non-marine  non-marine  ~ 0.3333|inferred marine  marine  ~ 0.6667,,6,2
288,Survey Pass Composite,NAL,8,21,24725.8,1,1,4730,4730,0,464,353.35,Chazyan,Kinderhookian,0,shale siliciclastic sedimentary  ~ 0.0179|siltstone siliciclastic sedimentary  ~ 0.122|sandstone siliciclastic sedimentary  ~ 0.1072|conglomerate siliciclastic sedimentary  ~ 0.125|limestone carbonate sedimentary  ~ 0.125|dolomite carbonate sedimentary  ~ 0.0104|slate metasedimentary metamorphic  ~ 0.0625|phyllite metasedimentary metamorphic  ~ 0.1012|schist metamorphic metamorphic  ~ 0.2247|marble metasedimentary metamorphic  ~ 0.1042,marine  marine  ~ 0.5|inferred marine  marine  ~ 0.5,,8,1
810,"Northeast Valley & Ridge, Virginia - East of North Mtn Fault",NAP,9,11.01,3479,1,1,674,406,131,420.15,383.95,Pridoli,Givetian,0,shale siliciclastic sedimentary  ~ 0.247|siltstone siliciclastic sedimentary  ~ 0.0179|sandstone siliciclastic sedimentary  ~ 0.2351|limestone carbonate sedimentary  ~ 0.375|ash volcanic igneous  ~ 0.125,inferred marine  marine  ~ 1,,8,2
1550,"Central Ellesmere Island, se Ella Bay",Sheet 2: Canadian Arctic,42,50,10001.6,1,11,100,100,100,433.4,410.8,Wenlock,Gedinnian,0,siltstone siliciclastic sedimentary  ~ 0.1667|sandstone siliciclastic sedimentary  ~ 0.8333,inferred marine  marine  ~ 1,,1,1
116,Middle Peninsula,AC,1,21,6085.9,1,1,0,0,0,635,358.9,Ediacaran,Conewangan,0,granite plutonic igneous  ~ 0.1429|gneiss metamorphic metamorphic  ~ 0.1429|schist metamorphic metamorphic  ~ 0.7143,,,1,1
103,"Atchinson County, Missouri",MC,7,21,19302.9,1,1,102,102,0,387.7,363.475,Givetian,Conewangan,0,shale siliciclastic sedimentary  ~ 0.25|sandstone siliciclastic sedimentary  ~ 0.0417|limestone carbonate sedimentary  ~ 0.4583|dolomite carbonate sedimentary  ~ 0.25,inferred marine  marine  ~ 1,aggregate construction material  ~ 1,4,1
331,"Missoula (pe, Te, Q Only), Drummond - Helena Area, Central Western Montana",NRW,13,8,27301.4,1,1,245,170,20,382.7,358.9,Fingerlakesian,Conewangan,2,shale siliciclastic sedimentary  ~ 0.0333|siltstone siliciclastic sedimentary  ~ 0.1667|carbonate carbonate sedimentary  ~ 0.4|limestone carbonate sedimentary  ~ 0.3667|dolomite carbonate sedimentary  ~ 0.0333,marine  marine  ~ 0.6|inferred marine  marine  ~ 0.4,,5,2
1632,"Roche Miette, west Alberta ridge",Sheet 2: Prairie Provinces and British Columbia,45,47,10798.9,1,12,820,820,610,381.65,362.225,Frasnian,Famennian,8,shale siliciclastic sedimentary  ~ 0.1818|sandstone siliciclastic sedimentary  ~ 0.0909|limestone carbonate sedimentary  ~ 0.2424|dolomite carbonate sedimentary  ~ 0.4848,inferred marine  marine  ~ 1,,11,1
26,Lehigh Basin Portion of Arkoma Basin,TOT,20,3,13346.7,1,1,219,219,0,419.2,357.05,Gedinnian,Kinderhookian,11,shale siliciclastic sedimentary  ~ 0.4899|sandstone siliciclastic sedimentary  ~ 0.0303|limestone carbonate sedimentary  ~ 0.4495|chert chemical sedimentary  ~ 0.0303,marine  marine  ~ 0.6667|inferred marine  marine  ~ 0.3333,oil/gas indet. hydrocarbon energy  ~ 1,3,2
755,Victoria Island,I,21,8,87642.3,1,2,250,180,180,433.4,379,Wenlock,Fingerlakesian,0,carbonate carbonate sedimentary  ~ 0.5|limestone carbonate sedimentary  ~ 0.25|dolomite carbonate sedimentary  ~ 0.25,inferred marine  marine  ~ 1,,2,1
